team,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
BOS,BOS,2022020380,BOS,COL,HOME,20221203,Team Level,other,1.0,1.0,1.0,117.0,0.852,0.258,0.086,0.198,0.044,0.268,0.146,0.258,0.258,0.258,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.258,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.029,0.0,0.0,0.286,0.286,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,BOS,2022020380,BOS,COL,HOME,20221203,Team Level,all,0.6645,0.578,0.6098,3600.0,38.494,3.995,2.82,9.248,1.271,18.712,13.955,3.889,4.025,3.92,40.0,10.0,13.0,63.0,5.0,4.0,2.0,4.0,4.0,16.0,17.0,35.0,45.0,5.0,13.0,40.0,24.0,14.0,7.0,33.0,11.0,6.0,1.002,1.396,1.597,2.0,1.0,2.0,66.482,50.0,51.197,0.0,0.622,0.879,0.914,3.703,3.732,3.689,23.195,2.017,1.682,5.573,0.874,11.958,9.895,1.878,2.011,1.871,25.0,7.0,14.0,46.0,1.0,2.0,0.0,6.0,1.0,12.0,10.0,24.0,31.0,7.0,15.0,24.0,27.0,5.0,11.0,24.0,5.0,3.0,0.516,0.588,0.913,0.0,1.0,0.0,43.843,32.0,31.191,4.0,0.379,0.701,0.701,1.695,1.686,1.663
BOS,BOS,2022020380,BOS,COL,HOME,20221203,Team Level,5on5,0.6322,0.5618,0.5882,2742.0,31.464,3.359,2.275,7.744,1.042,14.591,10.988,3.256,3.39,3.287,33.0,7.0,10.0,50.0,4.0,4.0,2.0,4.0,4.0,12.0,12.0,29.0,36.0,4.0,11.0,28.0,22.0,12.0,4.0,25.0,10.0,5.0,0.708,1.312,1.339,1.0,1.0,2.0,53.482,40.0,41.197,0.0,0.484,0.879,0.914,2.929,2.958,2.919,20.216,1.954,1.321,4.915,0.746,10.355,8.709,1.815,1.947,1.808,23.0,5.0,11.0,39.0,1.0,2.0,0.0,5.0,1.0,10.0,9.0,22.0,27.0,6.0,13.0,22.0,24.0,4.0,10.0,20.0,5.0,3.0,0.452,0.588,0.913,0.0,1.0,0.0,36.843,28.0,27.191,3.0,0.278,0.701,0.701,1.53,1.522,1.5
BOS,BOS,2022020380,BOS,COL,HOME,20221203,Team Level,4on5,0.6195,0.3333,0.4,363.0,1.358,0.07,0.068,0.171,0.039,0.51,1.143,0.068,0.07,0.068,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.015,0.0,0.0,0.085,0.085,0.083,2.196,0.043,0.348,0.505,0.105,1.381,0.617,0.043,0.043,0.043,1.0,2.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.043,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.097,0.0,0.0,0.141,0.141,0.139
BOS,BOS,2022020380,BOS,COL,HOME,20221203,Team Level,5on4,0.939,0.9,0.875,378.0,4.82,0.308,0.391,1.135,0.146,3.342,1.678,0.307,0.308,0.307,4.0,3.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,6.0,1.0,2.0,6.0,0.0,0.0,3.0,6.0,1.0,0.0,0.224,0.084,0.0,1.0,0.0,0.0,9.0,7.0,7.0,0.0,0.095,0.0,0.0,0.403,0.403,0.401,0.784,0.02,0.013,0.153,0.024,0.221,0.569,0.02,0.02,0.02,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.004,0.0,0.0,0.024,0.024,0.024
BOS,BOS,2022020399,BOS,VGK,HOME,20221205,Team Level,other,0.9678,0.9375,0.9286,133.0,8.838,0.932,0.767,1.702,0.312,6.422,2.865,0.898,0.932,0.898,9.0,4.0,2.0,15.0,0.0,0.0,0.0,3.0,0.0,4.0,6.0,9.0,13.0,0.0,0.0,2.0,1.0,1.0,1.0,9.0,4.0,0.0,0.48,0.452,0.0,0.0,0.0,0.0,15.0,13.0,13.0,0.0,0.215,0.0,0.0,1.147,1.147,1.108,0.699,0.031,0.036,0.249,0.028,0.304,0.352,0.031,0.031,0.031,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.009,0.0,0.0,0.04,0.04,0.04
BOS,BOS,2022020399,BOS,VGK,HOME,20221205,Team Level,all,0.627,0.5984,0.625,3900.0,44.025,4.307,3.206,9.924,1.395,24.912,16.256,4.07,4.059,3.835,43.0,17.0,13.0,73.0,3.0,5.0,1.0,12.0,1.0,16.0,23.0,40.0,57.0,3.0,6.0,28.0,35.0,13.0,10.0,41.0,15.0,4.0,1.426,1.822,1.058,1.0,1.0,1.0,68.233,60.0,56.448,4.0,0.751,1.158,1.158,3.9,3.709,3.612,26.907,2.562,1.845,6.745,0.846,13.846,10.157,2.486,2.825,2.74,24.0,12.0,13.0,49.0,3.0,2.0,1.0,5.0,1.0,11.0,14.0,21.0,33.0,4.0,8.0,33.0,28.0,17.0,11.0,23.0,10.0,3.0,0.446,1.342,0.774,1.0,1.0,1.0,53.843,36.0,39.162,6.0,0.401,0.56,0.56,2.403,2.634,2.627
BOS,BOS,2022020399,BOS,VGK,HOME,20221205,Team Level,5on5,0.5225,0.5435,0.5775,3141.0,30.573,2.725,1.974,7.312,0.932,15.962,12.095,2.597,2.477,2.362,29.0,12.0,9.0,50.0,2.0,4.0,0.0,7.0,1.0,11.0,16.0,27.0,39.0,3.0,6.0,21.0,31.0,10.0,8.0,28.0,11.0,2.0,0.784,1.371,0.571,1.0,1.0,0.0,45.233,41.0,37.448,4.0,0.412,0.883,0.883,2.254,2.062,2.036,22.638,2.49,1.508,5.633,0.71,11.122,8.536,2.414,2.753,2.669,18.0,12.0,12.0,42.0,3.0,2.0,1.0,3.0,1.0,9.0,12.0,15.0,27.0,2.0,4.0,25.0,28.0,14.0,8.0,17.0,10.0,3.0,0.374,1.342,0.774,1.0,1.0,1.0,46.843,30.0,33.162,5.0,0.318,0.56,0.56,2.249,2.48,2.474
BOS,BOS,2022020399,BOS,VGK,HOME,20221205,Team Level,4on5,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.04,0.301,0.862,0.108,2.42,1.269,0.04,0.04,0.04,5.0,0.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,5.0,5.0,0.0,0.0,3.0,0.0,1.0,2.0,5.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,0.0,0.074,0.0,0.0,0.114,0.114,0.113
BOS,BOS,2022020399,BOS,VGK,HOME,20221205,Team Level,5on4,1.0,1.0,1.0,266.0,4.613,0.65,0.465,0.911,0.15,2.528,1.297,0.575,0.65,0.575,5.0,1.0,2.0,8.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,2.0,0.162,0.0,0.487,0.0,0.0,1.0,8.0,6.0,6.0,0.0,0.124,0.275,0.275,0.499,0.499,0.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,BOS,2022020415,BOS,COL,AWAY,20221207,Team Level,other,0.5897,0.3333,0.3333,109.0,0.723,0.069,0.057,0.165,0.02,0.51,0.178,0.069,0.069,0.069,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.019,0.0,0.0,0.088,0.088,0.088,1.448,0.048,0.069,0.327,0.043,0.776,0.737,0.048,0.048,0.048,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.016,0.0,0.0,0.064,0.064,0.064
BOS,BOS,2022020415,BOS,COL,AWAY,20221207,Team Level,all,0.6491,0.6162,0.6184,3600.0,32.467,2.24,2.186,7.14,1.014,19.826,14.594,2.197,2.437,2.389,37.0,10.0,14.0,61.0,4.0,1.0,0.0,6.0,4.0,12.0,20.0,33.0,43.0,5.0,13.0,28.0,15.0,5.0,2.0,40.0,6.0,1.0,1.314,0.71,0.217,2.0,2.0,0.0,66.599,47.0,50.757,2.0,0.463,0.217,0.217,2.486,2.707,2.668,20.406,1.211,1.099,5.62,0.736,11.549,8.785,1.2,1.118,1.108,23.0,6.0,9.0,38.0,0.0,2.0,0.0,5.0,1.0,10.0,11.0,23.0,29.0,4.0,11.0,32.0,23.0,8.0,7.0,26.0,1.0,2.0,0.584,0.085,0.542,0.0,0.0,0.0,35.018,29.0,27.156,4.0,0.228,0.404,0.404,1.035,0.962,0.96
BOS,BOS,2022020415,BOS,COL,AWAY,20221207,Team Level,5on5,0.638,0.6092,0.6061,2831.0,27.666,2.004,1.816,6.133,0.87,16.759,12.418,1.962,2.2,2.154,31.0,9.0,13.0,53.0,4.0,1.0,0.0,5.0,2.0,11.0,17.0,27.0,36.0,4.0,11.0,22.0,11.0,4.0,2.0,33.0,6.0,1.0,1.077,0.71,0.217,2.0,2.0,0.0,58.599,40.0,43.757,2.0,0.368,0.217,0.217,2.155,2.376,2.339,18.302,1.137,0.977,5.12,0.676,10.296,7.794,1.125,1.044,1.033,20.0,6.0,8.0,34.0,0.0,2.0,0.0,5.0,1.0,7.0,11.0,20.0,26.0,4.0,11.0,25.0,22.0,6.0,5.0,23.0,1.0,2.0,0.51,0.085,0.542,0.0,0.0,0.0,31.018,26.0,24.156,3.0,0.199,0.404,0.404,0.932,0.858,0.857
BOS,BOS,2022020415,BOS,COL,AWAY,20221207,Team Level,4on5,0.8424,0.5,0.6667,390.0,1.485,0.139,0.092,0.214,0.042,0.502,1.011,0.138,0.139,0.138,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,0.139,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.022,0.0,0.0,0.162,0.162,0.16,0.655,0.026,0.053,0.173,0.016,0.478,0.254,0.026,0.026,0.026,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.013,0.0,0.0,0.039,0.039,0.039
BOS,BOS,2022020415,BOS,COL,AWAY,20221207,Team Level,5on4,1.0,1.0,1.0,270.0,2.592,0.028,0.22,0.628,0.082,2.055,0.987,0.028,0.028,0.028,3.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,0.053,0.0,0.0,0.081,0.081,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,BOS,2022020431,BOS,ARI,AWAY,20221209,Team Level,other,0,1.0,0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,BOS,2022020431,BOS,ARI,AWAY,20221209,Team Level,all,0.7171,0.717,0.7381,3600.0,45.25,5.232,3.614,9.721,1.501,24.112,17.82,4.921,5.407,5.086,46.0,16.0,14.0,76.0,3.0,5.0,1.0,7.0,1.0,30.0,16.0,43.0,59.0,4.0,8.0,33.0,27.0,4.0,13.0,44.0,13.0,5.0,1.311,1.696,2.225,0.0,0.0,3.0,77.225,62.0,63.026,6.0,0.829,1.096,1.096,4.966,5.094,4.897,16.569,2.064,1.374,2.97,0.481,8.893,6.218,2.052,2.02,2.008,16.0,6.0,8.0,30.0,4.0,0.0,0.0,1.0,1.0,9.0,7.0,12.0,18.0,5.0,10.0,20.0,39.0,3.0,17.0,10.0,10.0,2.0,0.368,1.225,0.471,1.0,3.0,0.0,29.617,22.0,21.859,12.0,0.302,0.0,0.0,2.366,2.315,2.302
BOS,BOS,2022020431,BOS,ARI,AWAY,20221209,Team Level,5on5,0.7187,0.6712,0.7213,2472.0,32.21,3.676,2.471,6.93,1.024,17.143,12.756,3.508,3.851,3.674,33.0,11.0,5.0,49.0,1.0,4.0,1.0,5.0,1.0,21.0,12.0,32.0,43.0,3.0,6.0,22.0,22.0,2.0,10.0,28.0,13.0,3.0,1.012,1.696,0.968,0.0,0.0,1.0,50.225,44.0,45.026,6.0,0.518,1.067,1.067,3.127,3.256,3.211,12.855,1.439,1.03,2.319,0.366,6.868,4.978,1.427,1.395,1.384,12.0,5.0,7.0,24.0,4.0,0.0,0.0,0.0,0.0,8.0,5.0,8.0,13.0,5.0,10.0,9.0,34.0,3.0,14.0,8.0,8.0,1.0,0.284,0.945,0.211,1.0,3.0,0.0,23.617,17.0,16.859,9.0,0.219,0.0,0.0,1.659,1.607,1.594
BOS,BOS,2022020431,BOS,ARI,AWAY,20221209,Team Level,4on5,0.1708,0.375,0.4286,480.0,1.701,0.075,0.127,0.315,0.09,0.835,1.559,0.075,0.075,0.075,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,3.0,4.0,2.0,0.0,3.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.027,0.0,0.0,0.102,0.102,0.102,2.794,0.364,0.265,0.555,0.084,1.857,0.875,0.364,0.364,0.364,3.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,2.0,0.0,0.084,0.28,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,0.065,0.0,0.0,0.429,0.429,0.429
BOS,BOS,2022020431,BOS,ARI,AWAY,20221209,Team Level,5on4,0.8507,0.9583,0.9375,607.0,11.34,1.481,1.016,2.475,0.388,6.134,3.506,1.337,1.481,1.337,11.0,4.0,8.0,23.0,2.0,1.0,0.0,2.0,0.0,8.0,2.0,9.0,13.0,1.0,2.0,6.0,1.0,0.0,3.0,13.0,0.0,2.0,0.224,0.0,1.257,0.0,0.0,2.0,23.0,15.0,15.0,0.0,0.284,0.029,0.029,1.736,1.736,1.583,0.92,0.26,0.08,0.095,0.031,0.168,0.365,0.26,0.26,0.26,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.26,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.018,0.0,0.0,0.279,0.279,0.279
BOS,BOS,2022020447,BOS,VGK,AWAY,20221211,Team Level,other,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.791,0.568,0.543,1.279,0.187,4.203,1.22,0.534,0.568,0.534,6.0,2.0,1.0,9.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,6.0,8.0,0.0,0.0,2.0,0.0,2.0,0.0,7.0,0.0,1.0,0.27,0.0,0.298,0.0,0.0,0.0,9.0,8.0,8.0,0.0,0.139,0.298,0.298,0.409,0.409,0.387
BOS,BOS,2022020447,BOS,VGK,AWAY,20221211,Team Level,all,0.375,0.4615,0.4286,3600.0,24.056,2.227,1.479,5.222,0.719,13.632,9.72,2.186,2.32,2.277,27.0,6.0,21.0,54.0,3.0,1.0,0.0,5.0,0.0,14.0,10.0,24.0,30.0,4.0,8.0,27.0,45.0,10.0,10.0,26.0,5.0,2.0,0.712,0.656,0.86,2.0,1.0,0.0,55.886,33.0,34.236,3.0,0.313,0.658,0.658,1.882,1.99,1.951,32.327,3.712,2.661,7.339,1.006,18.816,10.466,3.56,3.609,3.467,31.0,13.0,19.0,63.0,1.0,3.0,0.0,2.0,2.0,21.0,15.0,30.0,43.0,2.0,4.0,23.0,26.0,11.0,3.0,29.0,10.0,5.0,0.891,1.377,1.444,0.0,0.0,1.0,61.437,44.0,42.877,0.0,0.608,0.773,0.773,3.547,3.458,3.351
BOS,BOS,2022020447,BOS,VGK,AWAY,20221211,Team Level,5on5,0.5132,0.5341,0.5179,2804.0,21.25,2.18,1.313,4.64,0.622,11.805,8.44,2.14,2.274,2.231,24.0,5.0,18.0,47.0,3.0,1.0,0.0,5.0,0.0,12.0,8.0,21.0,26.0,4.0,8.0,20.0,40.0,10.0,8.0,22.0,5.0,2.0,0.665,0.656,0.86,2.0,1.0,0.0,48.886,29.0,30.236,2.0,0.27,0.658,0.658,1.792,1.9,1.862,19.785,2.068,1.419,4.701,0.622,11.003,7.186,1.955,1.965,1.861,19.0,8.0,14.0,41.0,0.0,1.0,0.0,1.0,0.0,13.0,12.0,19.0,27.0,1.0,2.0,17.0,23.0,8.0,2.0,17.0,8.0,2.0,0.388,1.032,0.648,0.0,0.0,0.0,39.437,27.0,25.877,0.0,0.296,0.31,0.31,2.054,1.965,1.882
BOS,BOS,2022020447,BOS,VGK,AWAY,20221211,Team Level,4on5,0.0128,0.1333,0.1,409.0,0.774,0.014,0.021,0.155,0.036,0.243,0.531,0.014,0.014,0.014,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.006,0.0,0.0,0.021,0.021,0.021,6.751,1.077,0.698,1.359,0.196,3.609,2.06,1.071,1.077,1.071,6.0,3.0,4.0,13.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,5.0,8.0,1.0,2.0,2.0,2.0,0.0,1.0,5.0,2.0,2.0,0.233,0.345,0.498,0.0,0.0,1.0,13.0,9.0,9.0,0.0,0.173,0.165,0.165,1.084,1.084,1.082
BOS,BOS,2022020447,BOS,VGK,AWAY,20221211,Team Level,5on4,1.0,1.0,1.0,230.0,2.032,0.032,0.145,0.427,0.061,1.584,0.75,0.032,0.032,0.032,3.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,0.0,0.037,0.0,0.0,0.069,0.069,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,BOS,2022020458,BOS,NYI,HOME,20221213,Team Level,other,0.8021,0.75,0.7,135.0,5.684,0.766,0.505,0.945,0.173,2.442,2.17,0.752,0.766,0.752,7.0,0.0,2.0,9.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,7.0,7.0,1.0,2.0,5.0,1.0,2.0,1.0,3.0,4.0,0.0,0.15,0.617,0.0,0.0,0.0,0.0,9.0,7.0,7.0,0.0,0.128,0.0,0.0,0.894,0.894,0.877,2.268,0.189,0.126,0.451,0.065,0.949,1.219,0.189,0.189,0.189,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,0.033,0.156,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.035,0.0,0.0,0.224,0.224,0.224
BOS,BOS,2022020458,BOS,NYI,HOME,20221213,Team Level,all,0.4905,0.4872,0.5366,3900.0,33.172,3.457,2.446,7.827,1.095,16.26,12.915,3.401,3.401,3.346,33.0,11.0,13.0,57.0,3.0,1.0,0.0,5.0,2.0,14.0,19.0,30.0,41.0,4.0,11.0,37.0,31.0,3.0,20.0,28.0,14.0,2.0,0.954,2.051,0.453,2.0,1.0,0.0,56.862,44.0,43.977,6.0,0.557,0.22,0.22,3.794,3.728,3.675,26.238,3.591,1.932,6.372,1.027,13.984,11.094,3.527,3.69,3.622,26.0,12.0,22.0,60.0,3.0,4.0,0.0,3.0,2.0,11.0,15.0,23.0,35.0,3.0,9.0,26.0,31.0,10.0,10.0,24.0,10.0,4.0,0.511,1.469,1.611,2.0,1.0,0.0,60.475,38.0,38.279,5.0,0.416,0.888,0.888,3.12,3.192,3.172
BOS,BOS,2022020458,BOS,NYI,HOME,20221213,Team Level,5on5,0.4596,0.4343,0.4848,3552.0,23.785,2.249,1.596,6.39,0.82,12.245,8.7,2.208,2.193,2.152,21.0,11.0,11.0,43.0,1.0,1.0,0.0,2.0,2.0,12.0,14.0,20.0,31.0,2.0,7.0,27.0,29.0,1.0,19.0,22.0,8.0,2.0,0.663,1.134,0.453,1.0,0.0,0.0,42.862,32.0,31.977,6.0,0.341,0.22,0.22,2.37,2.305,2.268,23.084,2.644,1.784,5.882,0.948,12.929,9.813,2.579,2.742,2.674,23.0,11.0,22.0,56.0,3.0,4.0,0.0,3.0,2.0,10.0,12.0,20.0,31.0,3.0,9.0,24.0,28.0,9.0,9.0,22.0,9.0,3.0,0.478,1.313,0.852,2.0,1.0,0.0,56.475,34.0,34.279,5.0,0.371,0.888,0.888,2.127,2.199,2.179
